Category,Style,Name,Manufacturer,Cost,Hub_Diameter_in,Hub_Diameter_mm,Hub_Thickness_in,Hub_Thickness_mm,Shaft_Diameter_in,Shaft_Diameter_mm,Diameter_in,Diameter_mm,Pitch_in,Pitch_mm,Weight_lbm,Weight_g,Performance_File,Buy_link,CAD_File,Image_File,Product_Des,Num_Blades,RPM Min,RPM Max
Propeller,D,34x22_3_800_46_40,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,22,558.8,0.791460167,359,34x22_3_800_46_40.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,34x22_4_800_46_40,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,22,558.8,0.965625496,438,34x22_4_800_46_40.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,34x22_5_800_46_40,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,22,558.8,1.139790825,517,34x22_5_800_46_40.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,34x22_6_800_46_40,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,22,558.8,1.316160779,597,34x22_6_800_46_40.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,34x24_3_800_51_40,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,24,609.6,0.868622022,394,34x24_3_800_51_40.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,34x3_2_4600_41_250,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,3,76.2,0.425492513,193,34x3_2_4600_41_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,2300.0,6900.0
Propeller,D,34x4_2_4800_51_370,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,4,101.6,0.445334133,202,34x4_2_4800_51_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,2400.0,7200.0
Propeller,D,34x4_3_4400_51_370,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,4,101.6,0.634931833,288,34x4_3_4400_51_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,2200.0,6600.0
Propeller,D,34x5_2_4200_51_340,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,5,127,0.460766504,209,34x5_2_4200_51_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,2100.0,6300.0
Propeller,D,34x5_3_4200_51_360,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,5,127,0.641545706,291,34x5_3_4200_51_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,2100.0,6300.0
Propeller,D,34x5_4_3800_51_360,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,5,127,0.835552655,379,34x5_4_3800_51_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1900.0,5700.0
Propeller,D,34x6_2_3400_51_290,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,6,152.4,0.485017372,220,34x6_2_3400_51_290.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1700.0,5100.0
Propeller,D,34x6_3_3400_51_310,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,6,152.4,0.665796575,302,34x6_3_3400_51_310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1700.0,5100.0
Propeller,D,34x6_4_3400_51_330,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,6,152.4,0.850985026,386,34x6_4_3400_51_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1700.0,5100.0
Propeller,D,34x6_5_3200_51_330,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,6,152.4,1.040582726,472,34x6_5_3200_51_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1600.0,4800.0
Propeller,D,34x6_6_3000_51_320,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,6,152.4,1.230180426,558,34x6_6_3000_51_320.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1500.0,4500.0
Propeller,D,34x7_2_2800_51_250,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,7,177.8,0.509268241,231,34x7_2_2800_51_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1400.0,4200.0
Propeller,D,34x7_3_2800_51_270,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,7,177.8,0.694456692,315,34x7_3_2800_51_270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1400.0,4200.0
Propeller,D,34x7_4_2800_51_280,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,7,177.8,0.875235895,397,34x7_4_2800_51_280.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1400.0,4200.0
Propeller,D,34x7_5_2800_51_290,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,7,177.8,1.056015097,479,34x7_5_2800_51_290.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1400.0,4200.0
Propeller,D,34x7_6_2800_51_300,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,7,177.8,1.238998924,562,34x7_6_2800_51_300.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1400.0,4200.0
Propeller,D,34x8_2_2400_51_210,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,8,203.2,0.520291363,236,34x8_2_2400_51_210.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1200.0,3600.0
Propeller,D,34x8_3_2400_51_220,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,8,203.2,0.701070566,318,34x8_3_2400_51_220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1200.0,3600.0
Propeller,D,34x8_4_2400_51_240,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,8,203.2,0.89287289,405,34x8_4_2400_51_240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1200.0,3600.0
Propeller,D,34x8_5_2400_51_250,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,8,203.2,1.075856717,488,34x8_5_2400_51_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1200.0,3600.0
Propeller,D,34x8_6_2400_51_260,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,8,203.2,1.258840544,571,34x8_6_2400_51_260.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1200.0,3600.0
Propeller,D,34x9_2_2200_51_190,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,9,228.6,0.526905236,239,34x9_2_2200_51_190.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1100.0,3300.0
Propeller,D,34x9_3_2200_51_200,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,9,228.6,0.709889063,322,34x9_3_2200_51_200.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1100.0,3300.0
Propeller,D,34x9_4_2200_51_210,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,9,228.6,0.89287289,405,34x9_4_2200_51_210.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1100.0,3300.0
Propeller,D,34x9_5_2200_51_220,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,9,228.6,1.078061341,489,34x9_5_2200_51_220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1100.0,3300.0
Propeller,D,34x9_6_2200_51_230,SwRI,0,5.1,129.54,2.55,64.77,1.850393701,47,34,863.6,9,228.6,1.263249793,573,34x9_6_2200_51_230.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1100.0,3300.0
Propeller,D,41x10_2_2000_51_310,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,10,254,0.771618547,350,41x10_2_2000_51_310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1000.0,3000.0
Propeller,D,41x10_3_2000_51_330,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,10,254,1.064833595,483,41x10_3_2000_51_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1000.0,3000.0
Propeller,D,41x10_4_2000_51_350,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,10,254,1.360253267,617,41x10_4_2000_51_350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1000.0,3000.0
Propeller,D,41x10_5_2000_51_370,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,10,254,1.65567294,751,41x10_5_2000_51_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1000.0,3000.0
Propeller,D,41x10_6_2000_51_380,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,10,254,1.944478739,882,41x10_6_2000_51_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1000.0,3000.0
Propeller,D,41x11_2_1800_51_280,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,11,279.4,0.784846294,356,41x11_2_1800_51_280.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,900.0,2700.0
Propeller,D,41x11_3_1800_51_300,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,11,279.4,1.080265966,490,41x11_3_1800_51_300.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,900.0,2700.0
Propeller,D,41x11_4_1800_51_310,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,11,279.4,1.371276389,622,41x11_4_1800_51_310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,900.0,2700.0
Propeller,D,41x11_5_1800_51_330,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,11,279.4,1.668900686,757,41x11_5_1800_51_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,900.0,2700.0
Propeller,D,41x11_6_1800_51_340,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,11,279.4,1.95991111,889,41x11_6_1800_51_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,900.0,2700.0
Propeller,D,41x12_2_1600_51_240,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,12,304.8,0.791460167,359,41x12_2_1600_51_240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,800.0,2400.0
Propeller,D,41x12_3_1600_51_250,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,12,304.8,1.08247059,491,41x12_3_1600_51_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,800.0,2400.0
Propeller,D,41x12_4_1600_51_270,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,12,304.8,1.382299511,627,41x12_4_1600_51_270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,800.0,2400.0
Propeller,D,41x12_5_1600_51_280,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,12,304.8,1.673309935,759,41x12_5_1600_51_280.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,800.0,2400.0
Propeller,D,41x12_6_1600_51_290,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,12,304.8,1.966524983,892,41x12_6_1600_51_290.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,800.0,2400.0
Propeller,D,41x13_2_1200_41_140,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,13,330.2,0.820120284,372,41x13_2_1200_41_140.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,41x13_3_1200_41_150,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,13,330.2,1.119949205,508,41x13_3_1200_41_150.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,41x13_4_1200_41_150,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,13,330.2,1.399936507,635,41x13_4_1200_41_150.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,41x13_5_1200_41_160,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,13,330.2,1.701970052,772,41x13_5_1200_41_160.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,41x13_6_1200_41_170,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,13,330.2,2.004003598,909,41x13_6_1200_41_170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,600.0,1800.0
Propeller,D,41x14_2_1400_51_200,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,14,355.6,0.824529533,374,41x14_2_1400_51_200.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,700.0,2100.0
Propeller,D,41x14_3_1400_51_210,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,14,355.6,1.117744581,507,41x14_3_1400_51_210.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,700.0,2100.0
Propeller,D,41x14_4_1400_51_220,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,14,355.6,1.413164253,641,41x14_4_1400_51_220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,700.0,2100.0
Propeller,D,41x14_5_1400_51_230,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,14,355.6,1.708583926,775,41x14_5_1400_51_230.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,700.0,2100.0
Propeller,D,41x14_6_1400_51_240,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,14,355.6,2.006208222,910,41x14_6_1400_51_240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,700.0,2100.0
Propeller,D,41x15_2_1000_41_110,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,15,381,0.828938782,376,41x15_2_1000_41_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,41x15_3_1000_41_110,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,15,381,1.108926083,503,41x15_3_1000_41_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,41x15_4_1000_41_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,15,381,1.417573502,643,41x15_4_1000_41_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,41x15_5_1000_41_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,15,381,1.699765428,771,41x15_5_1000_41_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,41x15_6_1000_41_130,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,15,381,2.006208222,910,41x15_6_1000_41_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,41x16_2_1200_51_160,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,16,406.4,0.826734158,375,41x16_2_1200_51_160.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,41x16_3_1200_51_170,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,16,406.4,1.124358454,510,41x16_3_1200_51_170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,41x16_4_1200_51_170,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,16,406.4,1.40655038,638,41x16_4_1200_51_170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,41x16_5_1200_51_180,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,16,406.4,1.706379301,774,41x16_5_1200_51_180.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,41x16_6_1200_51_190,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,16,406.4,2.006208222,910,41x16_6_1200_51_190.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,600.0,1800.0
Propeller,D,41x17_2_1000_46_110,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,17,431.8,0.859803524,390,41x17_2_1000_46_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,41x17_3_1000_46_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,17,431.8,1.168450943,530,41x17_3_1000_46_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,41x17_4_1000_46_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,17,431.8,1.448438244,657,41x17_4_1000_46_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,41x17_5_1000_46_130,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,17,431.8,1.759290287,798,41x17_5_1000_46_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,41x17_6_1000_46_130,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,17,431.8,2.041482213,926,41x17_6_1000_46_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,41x19_2_1000_51_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,19,482.6,0.866417397,393,41x19_2_1000_51_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,41x19_3_1000_51_120,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,19,482.6,1.148609323,521,41x19_3_1000_51_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,41x19_4_1000_51_130,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,19,482.6,1.457256742,661,41x19_4_1000_51_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,41x19_5_1000_51_130,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,19,482.6,1.739448668,789,41x19_5_1000_51_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,41x19_6_1000_51_140,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,19,482.6,2.048096086,929,41x19_6_1000_51_140.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,41x22_2_800_46_70,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,22,558.8,0.864212773,392,41x22_2_800_46_70.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,41x22_3_800_46_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,22,558.8,1.190497187,540,41x22_3_800_46_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,41x22_4_800_46_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,22,558.8,1.470484488,667,41x22_4_800_46_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,41x22_5_800_46_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,22,558.8,1.75047179,794,41x22_5_800_46_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,41x22_6_800_46_90,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,22,558.8,2.076756204,942,41x22_6_800_46_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,41x23_6_600_36_50,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,23,584.2,2.063528457,936,41x23_6_600_36_50.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,41x24_2_800_51_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,24,609.6,0.884054392,401,41x24_2_800_51_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,41x24_3_800_51_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,24,609.6,1.166246318,529,41x24_3_800_51_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,41x24_4_800_51_80,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,24,609.6,1.44623362,656,41x24_4_800_51_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,41x24_5_800_51_90,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,24,609.6,1.770313409,803,41x24_5_800_51_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,41x24_6_800_51_90,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,24,609.6,2.052505335,931,41x24_6_800_51_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,41x26_6_600_41_50,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,26,660.4,2.032663715,922,41x26_6_600_41_50.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,41x32_3_600_51_50,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,32,812.8,1.252226671,568,41x32_3_600_51_50.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,41x4_2_4600_51_580,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,4,101.6,0.661387326,300,41x4_2_4600_51_580.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,2300.0,6900.0
Propeller,D,41x5_2_4200_51_560,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,5,127,0.674615073,306,41x5_2_4200_51_560.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,2100.0,6300.0
Propeller,D,41x5_3_3800_51_560,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,5,127,0.974443994,442,41x5_3_3800_51_560.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1900.0,5700.0
Propeller,D,41x6_2_3400_51_500,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,6,152.4,0.70327519,319,41x6_2_3400_51_500.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1700.0,5100.0
Propeller,D,41x6_3_3400_51_530,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,6,152.4,0.992080989,450,41x6_3_3400_51_530.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1700.0,5100.0
Propeller,D,41x6_4_3200_51_530,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,6,152.4,1.289705286,585,41x6_4_3200_51_530.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1600.0,4800.0
Propeller,D,41x7_2_2800_51_430,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,7,177.8,0.729730683,331,41x7_2_2800_51_430.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1400.0,4200.0
Propeller,D,41x7_3_2800_51_460,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,7,177.8,1.022945731,464,41x7_3_2800_51_460.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1400.0,4200.0
Propeller,D,41x7_4_2800_51_490,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,7,177.8,1.316160779,597,41x7_4_2800_51_490.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1400.0,4200.0
Propeller,D,41x7_5_2800_51_500,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,7,177.8,1.602761953,727,41x7_5_2800_51_500.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1400.0,4200.0
Propeller,D,41x8_2_2400_51_380,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,8,203.2,0.753981552,342,41x8_2_2400_51_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1200.0,3600.0
Propeller,D,41x8_3_2400_51_400,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,8,203.2,1.042787351,473,41x8_3_2400_51_400.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1200.0,3600.0
Propeller,D,41x8_4_2400_51_430,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,8,203.2,1.340411647,608,41x8_4_2400_51_430.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1200.0,3600.0
Propeller,D,41x8_5_2400_51_440,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,8,203.2,1.627012822,738,41x8_5_2400_51_440.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,1200.0,3600.0
Propeller,D,41x8_6_2400_51_460,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,8,203.2,1.92022787,871,41x8_6_2400_51_460.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,1200.0,3600.0
Propeller,D,41x9_2_2200_51_350,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,9,228.6,0.765004674,347,41x9_2_2200_51_350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1100.0,3300.0
Propeller,D,41x9_3_2200_51_370,SwRI,0,6.15,156.21,3.075,78.105,1.850393701,47,41,1041.4,9,228.6,1.056015097,479,41x9_3_2200_51_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1100.0,3300.0
